FIPStxt,state,county,attribute,value
5113,AR,Polk ,R_BIRTH_2023,10.4
5113,AR,Polk ,R_DEATH_2021,17.7
5113,AR,Polk ,R_DEATH_2022,18.5
5113,AR,Polk ,R_DEATH_2023,16.3
5113,AR,Polk ,R_NATURAL_CHG_2021,-7.1
5113,AR,Polk ,R_NATURAL_CHG_2022,-7.9
5113,AR,Polk ,R_NATURAL_CHG_2023,-5.9
5113,AR,Polk ,R_INTERNATIONAL_MIG_2021,0.1
5113,AR,Polk ,R_INTERNATIONAL_MIG_2022,0.3
5113,AR,Polk ,R_INTERNATIONAL_MIG_2023,0.6
5113,AR,Polk ,R_DOMESTIC_MIG_2021,15.2
5113,AR,Polk ,R_DOMESTIC_MIG_2022,7.7
5113,AR,Polk ,R_DOMESTIC_MIG_2023,10.7
5113,AR,Polk ,R_NET_MIG_2021,15.3
5113,AR,Polk ,R_NET_MIG_2022,7.9
5113,AR,Polk ,R_NET_MIG_2023,11.3
5115,AR,Pope ,Rural_Urban_Continuum_Code_2013,5
5115,AR,Pope ,Rural_Urban_Continuum_Code_2023,5
5115,AR,Pope ,Urban_Influence_2013,8
5115,AR,Pope ,Economic_typology_2015,0
5115,AR,Pope ,CENSUS_2020_POP,63381
5115,AR,Pope ,ESTIMATES_BASE_2020,63384
5115,AR,Pope ,POP_ESTIMATE_2020,63410
5115,AR,Pope ,POP_ESTIMATE_2021,63778
5115,AR,Pope ,POP_ESTIMATE_2022,64053
5115,AR,Pope ,POP_ESTIMATE_2023,64593
5115,AR,Pope ,N_POP_CHG_2020,26
5115,AR,Pope ,N_POP_CHG_2021,368
5115,AR,Pope ,N_POP_CHG_2022,275
5115,AR,Pope ,N_POP_CHG_2023,540
5115,AR,Pope ,BIRTHS_2020,175
5115,AR,Pope ,BIRTHS_2021,696
5115,AR,Pope ,BIRTHS_2022,730
5115,AR,Pope ,BIRTHS_2023,729
5115,AR,Pope ,DEATHS_2020,182
5115,AR,Pope ,DEATHS_2021,770
5115,AR,Pope ,DEATHS_2022,760
5115,AR,Pope ,DEATHS_2023,682
5115,AR,Pope ,NATURAL_CHG_2020,-7
5115,AR,Pope ,NATURAL_CHG_2021,-74
5115,AR,Pope ,NATURAL_CHG_2022,-30
5115,AR,Pope ,NATURAL_CHG_2023,47
5115,AR,Pope ,INTERNATIONAL_MIG_2020,0
5115,AR,Pope ,INTERNATIONAL_MIG_2021,19
5115,AR,Pope ,INTERNATIONAL_MIG_2022,20
5115,AR,Pope ,INTERNATIONAL_MIG_2023,23
5115,AR,Pope ,DOMESTIC_MIG_2020,10
5115,AR,Pope ,DOMESTIC_MIG_2021,387
5115,AR,Pope ,DOMESTIC_MIG_2022,313
5115,AR,Pope ,DOMESTIC_MIG_2023,478
5115,AR,Pope ,NET_MIG_2020,10
5115,AR,Pope ,NET_MIG_2021,406
5115,AR,Pope ,NET_MIG_2022,333
5115,AR,Pope ,NET_MIG_2023,501
5115,AR,Pope ,RESIDUAL_2020,23
5115,AR,Pope ,RESIDUAL_2021,36
5115,AR,Pope ,RESIDUAL_2022,-28
5115,AR,Pope ,RESIDUAL_2023,-8
5115,AR,Pope ,GQ_ESTIMATES_BASE_2020,2770
5115,AR,Pope ,GQ_ESTIMATES_2020,2769
5115,AR,Pope ,GQ_ESTIMATES_2021,2606
5115,AR,Pope ,GQ_ESTIMATES_2022,2600
5115,AR,Pope ,GQ_ESTIMATES_2023,2603
5115,AR,Pope ,R_BIRTH_2021,10.9
5115,AR,Pope ,R_BIRTH_2022,11.4
5115,AR,Pope ,R_BIRTH_2023,11.3
5115,AR,Pope ,R_DEATH_2021,12.1
5115,AR,Pope ,R_DEATH_2022,11.9
5115,AR,Pope ,R_DEATH_2023,10.6
5115,AR,Pope ,R_NATURAL_CHG_2021,-1.2
5115,AR,Pope ,R_NATURAL_CHG_2022,-0.5
5115,AR,Pope ,R_NATURAL_CHG_2023,0.7
5115,AR,Pope ,R_INTERNATIONAL_MIG_2021,0.3
5115,AR,Pope ,R_INTERNATIONAL_MIG_2022,0.3
5115,AR,Pope ,R_INTERNATIONAL_MIG_2023,0.4
5115,AR,Pope ,R_DOMESTIC_MIG_2021,6.1
5115,AR,Pope ,R_DOMESTIC_MIG_2022,4.9
5115,AR,Pope ,R_DOMESTIC_MIG_2023,7.4
5115,AR,Pope ,R_NET_MIG_2021,6.4
5115,AR,Pope ,R_NET_MIG_2022,5.2
5115,AR,Pope ,R_NET_MIG_2023,7.8
5117,AR,Prairie ,Rural_Urban_Continuum_Code_2013,8
5117,AR,Prairie ,Rural_Urban_Continuum_Code_2023,8
5117,AR,Prairie ,Urban_Influence_2013,7
5117,AR,Prairie ,Economic_typology_2015,1
5117,AR,Prairie ,CENSUS_2020_POP,8282
5117,AR,Prairie ,ESTIMATES_BASE_2020,8287
5117,AR,Prairie ,POP_ESTIMATE_2020,8249
5117,AR,Prairie ,POP_ESTIMATE_2021,8095
5117,AR,Prairie ,POP_ESTIMATE_2022,8077
5117,AR,Prairie ,POP_ESTIMATE_2023,8036
5117,AR,Prairie ,N_POP_CHG_2020,-38
5117,AR,Prairie ,N_POP_CHG_2021,-154
5117,AR,Prairie ,N_POP_CHG_2022,-18
5117,AR,Prairie ,N_POP_CHG_2023,-41
5117,AR,Prairie ,BIRTHS_2020,15
5117,AR,Prairie ,BIRTHS_2021,69
5117,AR,Prairie ,BIRTHS_2022,79
5117,AR,Prairie ,BIRTHS_2023,79
5117,AR,Prairie ,DEATHS_2020,33
5117,AR,Prairie ,DEATHS_2021,152
5117,AR,Prairie ,DEATHS_2022,151
5117,AR,Prairie ,DEATHS_2023,143
5117,AR,Prairie ,NATURAL_CHG_2020,-18
5117,AR,Prairie ,NATURAL_CHG_2021,-83
5117,AR,Prairie ,NATURAL_CHG_2022,-72
5117,AR,Prairie ,NATURAL_CHG_2023,-64
5117,AR,Prairie ,INTERNATIONAL_MIG_2020,0
5117,AR,Prairie ,INTERNATIONAL_MIG_2021,0
5117,AR,Prairie ,INTERNATIONAL_MIG_2022,-1
5117,AR,Prairie ,INTERNATIONAL_MIG_2023,-1
5117,AR,Prairie ,DOMESTIC_MIG_2020,-19
5117,AR,Prairie ,DOMESTIC_MIG_2021,-72
5117,AR,Prairie ,DOMESTIC_MIG_2022,57
5117,AR,Prairie ,DOMESTIC_MIG_2023,23
5117,AR,Prairie ,NET_MIG_2020,-19
5117,AR,Prairie ,NET_MIG_2021,-72
5117,AR,Prairie ,NET_MIG_2022,56
5117,AR,Prairie ,NET_MIG_2023,22
5117,AR,Prairie ,RESIDUAL_2020,-1
5117,AR,Prairie ,RESIDUAL_2021,1
5117,AR,Prairie ,RESIDUAL_2022,-2
5117,AR,Prairie ,RESIDUAL_2023,1
5117,AR,Prairie ,GQ_ESTIMATES_BASE_2020,135
5117,AR,Prairie ,GQ_ESTIMATES_2020,135
5117,AR,Prairie ,GQ_ESTIMATES_2021,135
5117,AR,Prairie ,GQ_ESTIMATES_2022,135
5117,AR,Prairie ,GQ_ESTIMATES_2023,135
5117,AR,Prairie ,R_BIRTH_2021,8.4
5117,AR,Prairie ,R_BIRTH_2022,9.8
5117,AR,Prairie ,R_BIRTH_2023,9.8
5117,AR,Prairie ,R_DEATH_2021,18.6
5117,AR,Prairie ,R_DEATH_2022,18.7
5117,AR,Prairie ,R_DEATH_2023,17.7
5117,AR,Prairie ,R_NATURAL_CHG_2021,-10.2
5117,AR,Prairie ,R_NATURAL_CHG_2022,-8.9
5117,AR,Prairie ,R_NATURAL_CHG_2023,-7.9
5117,AR,Prairie ,R_INTERNATIONAL_MIG_2021,0
5117,AR,Prairie ,R_INTERNATIONAL_MIG_2022,-0.1
5117,AR,Prairie ,R_INTERNATIONAL_MIG_2023,-0.1
5117,AR,Prairie ,R_DOMESTIC_MIG_2021,-8.8
5117,AR,Prairie ,R_DOMESTIC_MIG_2022,7
5117,AR,Prairie ,R_DOMESTIC_MIG_2023,2.9
5117,AR,Prairie ,R_NET_MIG_2021,-8.8
5117,AR,Prairie ,R_NET_MIG_2022,6.9
5117,AR,Prairie ,R_NET_MIG_2023,2.7
5119,AR,Pulaski ,Rural_Urban_Continuum_Code_2013,2
5119,AR,Pulaski ,Rural_Urban_Continuum_Code_2023,2
5119,AR,Pulaski ,Urban_Influence_2013,2
5119,AR,Pulaski ,Economic_typology_2015,4
5119,AR,Pulaski ,CENSUS_2020_POP,399125
5119,AR,Pulaski ,ESTIMATES_BASE_2020,399125
5119,AR,Pulaski ,POP_ESTIMATE_2020,399274
5119,AR,Pulaski ,POP_ESTIMATE_2021,398108
5119,AR,Pulaski ,POP_ESTIMATE_2022,399387
5119,AR,Pulaski ,POP_ESTIMATE_2023,400009
5119,AR,Pulaski ,N_POP_CHG_2020,149
5119,AR,Pulaski ,N_POP_CHG_2021,-1166
5119,AR,Pulaski ,N_POP_CHG_2022,1279
5119,AR,Pulaski ,N_POP_CHG_2023,622
5119,AR,Pulaski ,BIRTHS_2020,1188
5119,AR,Pulaski ,BIRTHS_2021,4935
5119,AR,Pulaski ,BIRTHS_2022,4979
5119,AR,Pulaski ,BIRTHS_2023,5002
5119,AR,Pulaski ,DEATHS_2020,1085
5119,AR,Pulaski ,DEATHS_2021,4723
5119,AR,Pulaski ,DEATHS_2022,4737
5119,AR,Pulaski ,DEATHS_2023,4064
5119,AR,Pulaski ,NATURAL_CHG_2020,103
5119,AR,Pulaski ,NATURAL_CHG_2021,212
5119,AR,Pulaski ,NATURAL_CHG_2022,242
5119,AR,Pulaski ,NATURAL_CHG_2023,938
5119,AR,Pulaski ,INTERNATIONAL_MIG_2020,17
5119,AR,Pulaski ,INTERNATIONAL_MIG_2021,167
5119,AR,Pulaski ,INTERNATIONAL_MIG_2022,378
5119,AR,Pulaski ,INTERNATIONAL_MIG_2023,489
5119,AR,Pulaski ,DOMESTIC_MIG_2020,-116
5119,AR,Pulaski ,DOMESTIC_MIG_2021,-1758
5119,AR,Pulaski ,DOMESTIC_MIG_2022,804
5119,AR,Pulaski ,DOMESTIC_MIG_2023,-804
5119,AR,Pulaski ,NET_MIG_2020,-99
5119,AR,Pulaski ,NET_MIG_2021,-1591
5119,AR,Pulaski ,NET_MIG_2022,1182
5119,AR,Pulaski ,NET_MIG_2023,-315
5119,AR,Pulaski ,RESIDUAL_2020,145
5119,AR,Pulaski ,RESIDUAL_2021,213
5119,AR,Pulaski ,RESIDUAL_2022,-145
5119,AR,Pulaski ,RESIDUAL_2023,-1
5119,AR,Pulaski ,GQ_ESTIMATES_BASE_2020,8904
5119,AR,Pulaski ,GQ_ESTIMATES_2020,8903
5119,AR,Pulaski ,GQ_ESTIMATES_2021,8810
5119,AR,Pulaski ,GQ_ESTIMATES_2022,9347
5119,AR,Pulaski ,GQ_ESTIMATES_2023,9372
5119,AR,Pulaski ,R_BIRTH_2021,12.4
5119,AR,Pulaski ,R_BIRTH_2022,12.5
5119,AR,Pulaski ,R_BIRTH_2023,12.5
5119,AR,Pulaski ,R_DEATH_2021,11.8
5119,AR,Pulaski ,R_DEATH_2022,11.9
5119,AR,Pulaski ,R_DEATH_2023,10.2
5119,AR,Pulaski ,R_NATURAL_CHG_2021,0.5
5119,AR,Pulaski ,R_NATURAL_CHG_2022,0.6
5119,AR,Pulaski ,R_NATURAL_CHG_2023,2.3
5119,AR,Pulaski ,R_INTERNATIONAL_MIG_2021,0.4
5119,AR,Pulaski ,R_INTERNATIONAL_MIG_2022,0.9
5119,AR,Pulaski ,R_INTERNATIONAL_MIG_2023,1.2
5119,AR,Pulaski ,R_DOMESTIC_MIG_2021,-4.4
5119,AR,Pulaski ,R_DOMESTIC_MIG_2022,2
5119,AR,Pulaski ,R_DOMESTIC_MIG_2023,-2
5119,AR,Pulaski ,R_NET_MIG_2021,-4
5119,AR,Pulaski ,R_NET_MIG_2022,3
5119,AR,Pulaski ,R_NET_MIG_2023,-0.8
5121,AR,Randolph ,Rural_Urban_Continuum_Code_2013,7
5121,AR,Randolph ,Rural_Urban_Continuum_Code_2023,7
5121,AR,Randolph ,Urban_Influence_2013,9
5121,AR,Randolph ,Economic_typology_2015,0
5121,AR,Randolph ,CENSUS_2020_POP,18571
5121,AR,Randolph ,ESTIMATES_BASE_2020,18574
5121,AR,Randolph ,POP_ESTIMATE_2020,18595
5121,AR,Randolph ,POP_ESTIMATE_2021,18839
5121,AR,Randolph ,POP_ESTIMATE_2022,18852
5121,AR,Randolph ,POP_ESTIMATE_2023,18907
5121,AR,Randolph ,N_POP_CHG_2020,21
5121,AR,Randolph ,N_POP_CHG_2021,244
5121,AR,Randolph ,N_POP_CHG_2022,13
5121,AR,Randolph ,N_POP_CHG_2023,55
5121,AR,Randolph ,BIRTHS_2020,54
5121,AR,Randolph ,BIRTHS_2021,218
5121,AR,Randolph ,BIRTHS_2022,259
5121,AR,Randolph ,BIRTHS_2023,246
5121,AR,Randolph ,DEATHS_2020,59
5121,AR,Randolph ,DEATHS_2021,303
5121,AR,Randolph ,DEATHS_2022,285
5121,AR,Randolph ,DEATHS_2023,265
5121,AR,Randolph ,NATURAL_CHG_2020,-5
5121,AR,Randolph ,NATURAL_CHG_2021,-85
5121,AR,Randolph ,NATURAL_CHG_2022,-26
5121,AR,Randolph ,NATURAL_CHG_2023,-19
5121,AR,Randolph ,INTERNATIONAL_MIG_2020,0
5121,AR,Randolph ,INTERNATIONAL_MIG_2021,25
5121,AR,Randolph ,INTERNATIONAL_MIG_2022,30
5121,AR,Randolph ,INTERNATIONAL_MIG_2023,32
5121,AR,Randolph ,DOMESTIC_MIG_2020,21
5121,AR,Randolph ,DOMESTIC_MIG_2021,305
5121,AR,Randolph ,DOMESTIC_MIG_2022,20
5121,AR,Randolph ,DOMESTIC_MIG_2023,41
5121,AR,Randolph ,NET_MIG_2020,21
5121,AR,Randolph ,NET_MIG_2021,330
5121,AR,Randolph ,NET_MIG_2022,50
5121,AR,Randolph ,NET_MIG_2023,73
5121,AR,Randolph ,RESIDUAL_2020,5
5121,AR,Randolph ,RESIDUAL_2021,-1
5121,AR,Randolph ,RESIDUAL_2022,-11
5121,AR,Randolph ,RESIDUAL_2023,1
5121,AR,Randolph ,GQ_ESTIMATES_BASE_2020,338
5121,AR,Randolph ,GQ_ESTIMATES_2020,338
5121,AR,Randolph ,GQ_ESTIMATES_2021,338
5121,AR,Randolph ,GQ_ESTIMATES_2022,338
5121,AR,Randolph ,GQ_ESTIMATES_2023,338
5121,AR,Randolph ,R_BIRTH_2021,11.6
5121,AR,Randolph ,R_BIRTH_2022,13.7
5121,AR,Randolph ,R_BIRTH_2023,13
5121,AR,Randolph ,R_DEATH_2021,16.2
5121,AR,Randolph ,R_DEATH_2022,15.1
5121,AR,Randolph ,R_DEATH_2023,14
5121,AR,Randolph ,R_NATURAL_CHG_2021,-4.5
5121,AR,Randolph ,R_NATURAL_CHG_2022,-1.4
5121,AR,Randolph ,R_NATURAL_CHG_2023,-1
5121,AR,Randolph ,R_INTERNATIONAL_MIG_2021,1.3
5121,AR,Randolph ,R_INTERNATIONAL_MIG_2022,1.6
5121,AR,Randolph ,R_INTERNATIONAL_MIG_2023,1.7
5121,AR,Randolph ,R_DOMESTIC_MIG_2021,16.3
5121,AR,Randolph ,R_DOMESTIC_MIG_2022,1.1
5121,AR,Randolph ,R_DOMESTIC_MIG_2023,2.2
5121,AR,Randolph ,R_NET_MIG_2021,17.6
5121,AR,Randolph ,R_NET_MIG_2022,2.7
5121,AR,Randolph ,R_NET_MIG_2023,3.9
5123,AR,St. Francis ,Rural_Urban_Continuum_Code_2013,6
5123,AR,St. Francis ,Rural_Urban_Continuum_Code_2023,6
5123,AR,St. Francis ,Urban_Influence_2013,3
5123,AR,St. Francis ,Economic_typology_2015,4
5123,AR,St. Francis ,CENSUS_2020_POP,23090
5123,AR,St. Francis ,ESTIMATES_BASE_2020,23094
5123,AR,St. Francis ,POP_ESTIMATE_2020,23021
5123,AR,St. Francis ,POP_ESTIMATE_2021,22715
5123,AR,St. Francis ,POP_ESTIMATE_2022,22402
5123,AR,St. Francis ,POP_ESTIMATE_2023,22101
5123,AR,St. Francis ,N_POP_CHG_2020,-73
5123,AR,St. Francis ,N_POP_CHG_2021,-306
5123,AR,St. Francis ,N_POP_CHG_2022,-313
5123,AR,St. Francis ,N_POP_CHG_2023,-301
5123,AR,St. Francis ,BIRTHS_2020,60
5123,AR,St. Francis ,BIRTHS_2021,300
5123,AR,St. Francis ,BIRTHS_2022,282
5123,AR,St. Francis ,BIRTHS_2023,269
5123,AR,St. Francis ,DEATHS_2020,79
5123,AR,St. Francis ,DEATHS_2021,321
5123,AR,St. Francis ,DEATHS_2022,344
5123,AR,St. Francis ,DEATHS_2023,329
5123,AR,St. Francis ,NATURAL_CHG_2020,-19
5123,AR,St. Francis ,NATURAL_CHG_2021,-21
5123,AR,St. Francis ,NATURAL_CHG_2022,-62
5123,AR,St. Francis ,NATURAL_CHG_2023,-60
5123,AR,St. Francis ,INTERNATIONAL_MIG_2020,0
5123,AR,St. Francis ,INTERNATIONAL_MIG_2021,24
5123,AR,St. Francis ,INTERNATIONAL_MIG_2022,38
5123,AR,St. Francis ,INTERNATIONAL_MIG_2023,42
5123,AR,St. Francis ,DOMESTIC_MIG_2020,-53
5123,AR,St. Francis ,DOMESTIC_MIG_2021,-308
5123,AR,St. Francis ,DOMESTIC_MIG_2022,-285
5123,AR,St. Francis ,DOMESTIC_MIG_2023,-282
5123,AR,St. Francis ,NET_MIG_2020,-53
5123,AR,St. Francis ,NET_MIG_2021,-284
5123,AR,St. Francis ,NET_MIG_2022,-247
5123,AR,St. Francis ,NET_MIG_2023,-240
5123,AR,St. Francis ,RESIDUAL_2020,-1
5123,AR,St. Francis ,RESIDUAL_2021,-1
5123,AR,St. Francis ,RESIDUAL_2022,-4
5123,AR,St. Francis ,RESIDUAL_2023,-1
5123,AR,St. Francis ,GQ_ESTIMATES_BASE_2020,3432
5123,AR,St. Francis ,GQ_ESTIMATES_2020,3432
5123,AR,St. Francis ,GQ_ESTIMATES_2021,3433
5123,AR,St. Francis ,GQ_ESTIMATES_2022,3432
5123,AR,St. Francis ,GQ_ESTIMATES_2023,3436
5123,AR,St. Francis ,R_BIRTH_2021,13.1
5123,AR,St. Francis ,R_BIRTH_2022,12.5
5123,AR,St. Francis ,R_BIRTH_2023,12.1
5123,AR,St. Francis ,R_DEATH_2021,14
5123,AR,St. Francis ,R_DEATH_2022,15.2
5123,AR,St. Francis ,R_DEATH_2023,14.8
5123,AR,St. Francis ,R_NATURAL_CHG_2021,-0.9
5123,AR,St. Francis ,R_NATURAL_CHG_2022,-2.7
5123,AR,St. Francis ,R_NATURAL_CHG_2023,-2.7
5123,AR,St. Francis ,R_INTERNATIONAL_MIG_2021,1
5123,AR,St. Francis ,R_INTERNATIONAL_MIG_2022,1.7
5123,AR,St. Francis ,R_INTERNATIONAL_MIG_2023,1.9
5123,AR,St. Francis ,R_DOMESTIC_MIG_2021,-13.5
5123,AR,St. Francis ,R_DOMESTIC_MIG_2022,-12.6
5123,AR,St. Francis ,R_DOMESTIC_MIG_2023,-12.7
5123,AR,St. Francis ,R_NET_MIG_2021,-12.4
5123,AR,St. Francis ,R_NET_MIG_2022,-10.9
5123,AR,St. Francis ,R_NET_MIG_2023,-10.8
5125,AR,Saline ,Rural_Urban_Continuum_Code_2013,2
5125,AR,Saline ,Rural_Urban_Continuum_Code_2023,2
5125,AR,Saline ,Urban_Influence_2013,2
5125,AR,Saline ,Economic_typology_2015,0
5125,AR,Saline ,CENSUS_2020_POP,123416
5125,AR,Saline ,ESTIMATES_BASE_2020,123430
5125,AR,Saline ,POP_ESTIMATE_2020,123826
5125,AR,Saline ,POP_ESTIMATE_2021,125382
5125,AR,Saline ,POP_ESTIMATE_2022,127415
5125,AR,Saline ,POP_ESTIMATE_2023,129574
5125,AR,Saline ,N_POP_CHG_2020,396
5125,AR,Saline ,N_POP_CHG_2021,1556
5125,AR,Saline ,N_POP_CHG_2022,2033
5125,AR,Saline ,N_POP_CHG_2023,2159
5125,AR,Saline ,BIRTHS_2020,332
5125,AR,Saline ,BIRTHS_2021,1331
5125,AR,Saline ,BIRTHS_2022,1417
5125,AR,Saline ,BIRTHS_2023,1414
5125,AR,Saline ,DEATHS_2020,295
5125,AR,Saline ,DEATHS_2021,1472
5125,AR,Saline ,DEATHS_2022,1575
5125,AR,Saline ,DEATHS_2023,1385
5125,AR,Saline ,NATURAL_CHG_2020,37
5125,AR,Saline ,NATURAL_CHG_2021,-141
5125,AR,Saline ,NATURAL_CHG_2022,-158
5125,AR,Saline ,NATURAL_CHG_2023,29
5125,AR,Saline ,INTERNATIONAL_MIG_2020,1
5125,AR,Saline ,INTERNATIONAL_MIG_2021,14
5125,AR,Saline ,INTERNATIONAL_MIG_2022,58
5125,AR,Saline ,INTERNATIONAL_MIG_2023,86
5125,AR,Saline ,DOMESTIC_MIG_2020,352
5125,AR,Saline ,DOMESTIC_MIG_2021,1681
5125,AR,Saline ,DOMESTIC_MIG_2022,2114
5125,AR,Saline ,DOMESTIC_MIG_2023,2050
5125,AR,Saline ,NET_MIG_2020,353
5125,AR,Saline ,NET_MIG_2021,1695
5125,AR,Saline ,NET_MIG_2022,2172
5125,AR,Saline ,NET_MIG_2023,2136
5125,AR,Saline ,RESIDUAL_2020,6
5125,AR,Saline ,RESIDUAL_2021,2
5125,AR,Saline ,RESIDUAL_2022,19
5125,AR,Saline ,RESIDUAL_2023,-6
5125,AR,Saline ,GQ_ESTIMATES_BASE_2020,1289
5125,AR,Saline ,GQ_ESTIMATES_2020,1289
5125,AR,Saline ,GQ_ESTIMATES_2021,1251
5125,AR,Saline ,GQ_ESTIMATES_2022,1288
5125,AR,Saline ,GQ_ESTIMATES_2023,1290
5125,AR,Saline ,R_BIRTH_2021,10.7
5125,AR,Saline ,R_BIRTH_2022,11.2
5125,AR,Saline ,R_BIRTH_2023,11
5125,AR,Saline ,R_DEATH_2021,11.8
5125,AR,Saline ,R_DEATH_2022,12.5
5125,AR,Saline ,R_DEATH_2023,10.8
5125,AR,Saline ,R_NATURAL_CHG_2021,-1.1
5125,AR,Saline ,R_NATURAL_CHG_2022,-1.3
5125,AR,Saline ,R_NATURAL_CHG_2023,0.2
5125,AR,Saline ,R_INTERNATIONAL_MIG_2021,0.1
5125,AR,Saline ,R_INTERNATIONAL_MIG_2022,0.5
5125,AR,Saline ,R_INTERNATIONAL_MIG_2023,0.7
5125,AR,Saline ,R_DOMESTIC_MIG_2021,13.5
5125,AR,Saline ,R_DOMESTIC_MIG_2022,16.7
5125,AR,Saline ,R_DOMESTIC_MIG_2023,16
5125,AR,Saline ,R_NET_MIG_2021,13.6
5125,AR,Saline ,R_NET_MIG_2022,17.2
5125,AR,Saline ,R_NET_MIG_2023,16.6
5127,AR,Scott ,Rural_Urban_Continuum_Code_2013,6
5127,AR,Scott ,Rural_Urban_Continuum_Code_2023,8
5127,AR,Scott ,Urban_Influence_2013,6
5127,AR,Scott ,Economic_typology_2015,3
5127,AR,Scott ,CENSUS_2020_POP,9836
5127,AR,Scott ,ESTIMATES_BASE_2020,9838
5127,AR,Scott ,POP_ESTIMATE_2020,9834
5127,AR,Scott ,POP_ESTIMATE_2021,9795
5127,AR,Scott ,POP_ESTIMATE_2022,9796
5127,AR,Scott ,POP_ESTIMATE_2023,9851
5127,AR,Scott ,N_POP_CHG_2020,-4
5127,AR,Scott ,N_POP_CHG_2021,-39
5127,AR,Scott ,N_POP_CHG_2022,1
5127,AR,Scott ,N_POP_CHG_2023,55
5127,AR,Scott ,BIRTHS_2020,33
5127,AR,Scott ,BIRTHS_2021,110
5127,AR,Scott ,BIRTHS_2022,121
5127,AR,Scott ,BIRTHS_2023,122
5127,AR,Scott ,DEATHS_2020,32
5127,AR,Scott ,DEATHS_2021,175
5127,AR,Scott ,DEATHS_2022,186
5127,AR,Scott ,DEATHS_2023,178
5127,AR,Scott ,NATURAL_CHG_2020,1
5127,AR,Scott ,NATURAL_CHG_2021,-65
5127,AR,Scott ,NATURAL_CHG_2022,-65
5127,AR,Scott ,NATURAL_CHG_2023,-56
5127,AR,Scott ,INTERNATIONAL_MIG_2020,0
5127,AR,Scott ,INTERNATIONAL_MIG_2021,0
5127,AR,Scott ,INTERNATIONAL_MIG_2022,1
5127,AR,Scott ,INTERNATIONAL_MIG_2023,1
5127,AR,Scott ,DOMESTIC_MIG_2020,-6
5127,AR,Scott ,DOMESTIC_MIG_2021,23
5127,AR,Scott ,DOMESTIC_MIG_2022,68
5127,AR,Scott ,DOMESTIC_MIG_2023,107
5127,AR,Scott ,NET_MIG_2020,-6
5127,AR,Scott ,NET_MIG_2021,23
5127,AR,Scott ,NET_MIG_2022,69
5127,AR,Scott ,NET_MIG_2023,108
5127,AR,Scott ,RESIDUAL_2020,1
5127,AR,Scott ,RESIDUAL_2021,3
5127,AR,Scott ,RESIDUAL_2022,-3
5127,AR,Scott ,RESIDUAL_2023,3
5127,AR,Scott ,GQ_ESTIMATES_BASE_2020,130
5127,AR,Scott ,GQ_ESTIMATES_2020,130
5127,AR,Scott ,GQ_ESTIMATES_2021,130
5127,AR,Scott ,GQ_ESTIMATES_2022,130
5127,AR,Scott ,GQ_ESTIMATES_2023,130
5127,AR,Scott ,R_BIRTH_2021,11.2
5127,AR,Scott ,R_BIRTH_2022,12.4
5127,AR,Scott ,R_BIRTH_2023,12.4
5127,AR,Scott ,R_DEATH_2021,17.8
5127,AR,Scott ,R_DEATH_2022,19
5127,AR,Scott ,R_DEATH_2023,18.1
5127,AR,Scott ,R_NATURAL_CHG_2021,-6.6
5127,AR,Scott ,R_NATURAL_CHG_2022,-6.6
5127,AR,Scott ,R_NATURAL_CHG_2023,-5.7
5127,AR,Scott ,R_INTERNATIONAL_MIG_2021,0
5127,AR,Scott ,R_INTERNATIONAL_MIG_2022,0.1
5127,AR,Scott ,R_INTERNATIONAL_MIG_2023,0.1
5127,AR,Scott ,R_DOMESTIC_MIG_2021,2.3
5127,AR,Scott ,R_DOMESTIC_MIG_2022,6.9
5127,AR,Scott ,R_DOMESTIC_MIG_2023,10.9
5127,AR,Scott ,R_NET_MIG_2021,2.3
5127,AR,Scott ,R_NET_MIG_2022,7
5127,AR,Scott ,R_NET_MIG_2023,11
5129,AR,Searcy ,Rural_Urban_Continuum_Code_2013,9
5129,AR,Searcy ,Rural_Urban_Continuum_Code_2023,9
5129,AR,Searcy ,Urban_Influence_2013,10
5129,AR,Searcy ,Economic_typology_2015,0
5129,AR,Searcy ,CENSUS_2020_POP,7828
5129,AR,Searcy ,ESTIMATES_BASE_2020,7828
5129,AR,Searcy ,POP_ESTIMATE_2020,7840
5129,AR,Searcy ,POP_ESTIMATE_2021,7893
5129,AR,Searcy ,POP_ESTIMATE_2022,7906
5129,AR,Searcy ,POP_ESTIMATE_2023,7806
5129,AR,Searcy ,N_POP_CHG_2020,12
5129,AR,Searcy ,N_POP_CHG_2021,53
5129,AR,Searcy ,N_POP_CHG_2022,13
5129,AR,Searcy ,N_POP_CHG_2023,-100
5129,AR,Searcy ,BIRTHS_2020,25
5129,AR,Searcy ,BIRTHS_2021,72
5129,AR,Searcy ,BIRTHS_2022,72
5129,AR,Searcy ,BIRTHS_2023,74
5129,AR,Searcy ,DEATHS_2020,24
5129,AR,Searcy ,DEATHS_2021,141
5129,AR,Searcy ,DEATHS_2022,159
5129,AR,Searcy ,DEATHS_2023,154
5129,AR,Searcy ,NATURAL_CHG_2020,1
5129,AR,Searcy ,NATURAL_CHG_2021,-69
5129,AR,Searcy ,NATURAL_CHG_2022,-87
5129,AR,Searcy ,NATURAL_CHG_2023,-80
5129,AR,Searcy ,INTERNATIONAL_MIG_2020,0
5129,AR,Searcy ,INTERNATIONAL_MIG_2021,1
